epoch	accuracy	loss	val_accuracy	val_f1	val_loss
0	0.5709419	0.676576806015581	0.6275747418403625	0.6658718330849478	0.6397274511201041
1	0.5976646	0.663367344162913	0.6274639964103699	0.6544072323813438	0.6385698345016404
2	0.62015134	0.6477020466836222	0.6312292218208313	0.6429337336478662	0.6355958850676832
3	0.6619825	0.6165849451323003	0.6034330129623413	0.6297177127494571	0.651021349509293
4	0.713844	0.5654467552815655	0.5967884659767151	0.618383817209936	0.6722057325103354
5	0.7770683	0.49423397785038753	0.5868217349052429	0.6429337336478662	0.7023075504952491
6	0.6732824	0.6072733426196545	0.6088593602180481	0.6429337336478662	0.6511006551855558
7	0.6754569	0.6066891004553195	0.6095238327980042	0.6429337336478662	0.6465051416410824
8	0.67554486	0.6069894081033634	0.6125138401985168	0.6429337336478662	0.6488736133638806
9	0.67342067	0.6078223302975755	0.6028792858123779	0.6429337336478662	0.6538487932478735
10	0.6732698	0.6072166602851704	0.6076412200927734	0.6429337336478662	0.6504026065501132
11	0.67608535	0.6070516294353481	0.617829442024231	0.6429337336478662	0.6441289711500191
12	0.6747027	0.6069121087231863	0.6044296622276306	0.6429337336478662	0.6536909823533836
13	0.6728173	0.6086533764461193	0.6125138401985168	0.6429337336478662	0.6483891842637215
14	0.67208827	0.6075227577724849	0.6135105490684509	0.6429337336478662	0.6462680628529419
15	0.67437595	0.6074887027480717	0.6112957000732422	0.6429337336478662	0.6475918677822168
16	0.6738983	0.6076060902053748	0.6071982383728027	0.6429337336478662	0.6500272179626811
17	0.6742879	0.6076267262731893	0.6139534711837769	0.6429337336478662	0.6495510951757167
18	0.67416227	0.6077791579696471	0.6150609254837036	0.6429337336478662	0.6476824908953569
19	0.67412454	0.6074640134280586	0.6136212348937988	0.6429337336478662	0.6493176102902274
20	0.6729556	0.6074293514788518	0.6089701056480408	0.6429337336478662	0.6497940410675268
21	0.6722391	0.6076626743110927	0.6102989912033081	0.6429337336478662	0.6476989434935062
22	0.67384803	0.6074853394002696	0.5993355512619019	0.6429337336478662	0.6623817632892731
23	0.67407423	0.6073748523294933	0.6071982383728027	0.6429337336478662	0.6482657140671613
24	0.6714347	0.6083316531574274	0.5964562296867371	0.6429337336478662	0.6559542947301304
25	0.67378515	0.6076340705951224	0.6212624311447144	0.6429337336478662	0.644909551571374
26	0.67282987	0.6080352432416927	0.6222591400146484	0.6429337336478662	0.6403990440590437
27	0.67423767	0.6072662114923232	0.6147286891937256	0.6429337336478662	0.6437510127244994
28	0.67262876	0.6073721807081357	0.6059800386428833	0.6429337336478662	0.6535926044845369
29	0.6735212	0.6079693359125643	0.6142857074737549	0.6429337336478662	0.6499610057436879
30	0.6724528	0.6076679936004694	0.6153931617736816	0.6429337336478662	0.6483390012320754
31	0.67156035	0.6084574928916973	0.6045404076576233	0.6429337336478662	0.6534327044967533
32	0.67276704	0.6074213677918786	0.6088593602180481	0.6429337336478662	0.6542639288263331
33	0.67255336	0.6073422611213749	0.6021040678024292	0.6429337336478662	0.6563842546504202
34	0.67289275	0.6076477966851852	0.6124030947685242	0.6429337336478662	0.6538188061972922
35	0.6735212	0.6075273868502941	0.6037652492523193	0.6429337336478662	0.6521419728845192
36	0.6713216	0.6081984092733188	0.6026577949523926	0.6429337336478662	0.6541357568332127
37	0.6718746	0.6085356685151437	0.6024363040924072	0.6429337336478662	0.6574564310139331
38	0.6737349	0.607688949704425	0.6159468293190002	0.6429337336478662	0.6496051039278573
39	0.67513007	0.6072139972945666	0.6099667549133301	0.6429337336478662	0.6478433020355165
40	0.67329496	0.6077390665945542	0.6096345782279968	0.6429337336478662	0.6495109255395722
41	0.6735589	0.6078976785355364	0.6177186965942383	0.6429337336478662	0.6496860008963187
42	0.6721134	0.6081569147174716	0.6126245856285095	0.6429337336478662	0.6502100701479949
43	0.67255336	0.6076411522499543	0.6086378693580627	0.6429337336478662	0.650132223287162
44	0.6735463	0.6079712819062961	0.6031007766723633	0.6429337336478662	0.651382926294574
45	0.6728048	0.6077660374423373	0.6040974259376526	0.6429337336478662	0.6537160615588343
46	0.67417485	0.607352436261616	0.6090808510780334	0.6429337336478662	0.6530237318933472
47	0.672855	0.6077073887419463	0.6059800386428833	0.6429337336478662	0.6516419473940616
48	0.6722894	0.6079875040957554	0.6161683201789856	0.6429337336478662	0.6488876238349797
49	0.6716358	0.6080449867213772	0.6133998036384583	0.6429337336478662	0.6503040364678384
best_val_acc	0.6312292218208313
best_val_f1	0.6429337336478662
best_test_acc	0.6259288191795349
best_test_f1	0.6400597588304343
